agenc,site_no,datetime,flow
USGS,8069000,9/2/1946,24
USGS,8069000,9/3/1946,22
USGS,8069000,9/4/1946,19
USGS,8069000,9/5/1946,29
USGS,8069000,9/6/1946,47
USGS,8069000,9/7/1946,40
USGS,8069000,9/8/1946,28
USGS,8069000,9/9/1946,24
USGS,8069000,9/10/1946,23
USGS,8069000,9/11/1946,21
USGS,8069000,9/12/1946,19
USGS,8069000,9/13/1946,20
USGS,8069000,9/14/1946,17
USGS,8069000,9/15/1946,15
USGS,8069000,9/16/1946,12
USGS,8069000,9/17/1946,10
USGS,8069000,9/18/1946,10
USGS,8069000,9/19/1946,12
USGS,8069000,9/20/1946,13
USGS,8069000,9/21/1946,15
USGS,8069000,9/22/1946,21
USGS,8069000,9/23/1946,23
USGS,8069000,9/24/1946,18
USGS,8069000,9/25/1946,18
USGS,8069000,9/26/1946,30
USGS,8069000,9/27/1946,82
USGS,8069000,9/28/1946,45
USGS,8069000,9/29/1946,100
USGS,8069000,9/30/1946,211
USGS,8069000,10/1/1946,134
USGS,8069000,10/2/1946,101
USGS,8069000,10/3/1946,98
USGS,8069000,10/4/1946,74
USGS,8069000,10/5/1946,49
USGS,8069000,10/6/1946,44
USGS,8069000,10/7/1946,107
USGS,8069000,10/8/1946,122
USGS,8069000,10/9/1946,90
USGS,8069000,10/10/1946,63
USGS,8069000,10/11/1946,830
USGS,8069000,10/12/1946,532
USGS,8069000,10/13/1946,490
USGS,8069000,10/14/1946,450
USGS,8069000,10/15/1946,411
USGS,8069000,10/16/1946,320
USGS,8069000,10/17/1946,170
USGS,8069000,10/18/1946,119
USGS,8069000,10/19/1946,119
USGS,8069000,10/20/1946,104
USGS,8069000,10/21/1946,79
USGS,8069000,10/22/1946,58
USGS,8069000,10/23/1946,43
USGS,8069000,10/24/1946,32
USGS,8069000,10/25/1946,194
USGS,8069000,10/26/1946,94
USGS,8069000,10/27/1946,49
USGS,8069000,10/28/1946,76
USGS,8069000,10/29/1946,70
USGS,8069000,10/30/1946,46
USGS,8069000,10/31/1946,32
USGS,8069000,11/1/1946,26
USGS,8069000,11/2/1946,45
USGS,8069000,11/3/1946,218
USGS,8069000,11/4/1946,2000
USGS,8069000,11/5/1946,2570
USGS,8069000,11/6/1946,5170
USGS,8069000,11/7/1946,3350
USGS,8069000,11/8/1946,2120
USGS,8069000,11/9/1946,1660
USGS,8069000,11/10/1946,2460
USGS,8069000,11/11/1946,3240
USGS,8069000,11/12/1946,3900
USGS,8069000,11/13/1946,2900
USGS,8069000,11/14/1946,1950
USGS,8069000,11/15/1946,1470
USGS,8069000,11/16/1946,2550
USGS,8069000,11/17/1946,3000
USGS,8069000,11/18/1946,3120
USGS,8069000,11/19/1946,2600
USGS,8069000,11/20/1946,1900
USGS,8069000,11/21/1946,1580
USGS,8069000,11/22/1946,1290
USGS,8069000,11/23/1946,1040
USGS,8069000,11/24/1946,860
USGS,8069000,11/25/1946,689
USGS,8069000,11/26/1946,574
USGS,8069000,11/27/1946,399
USGS,8069000,11/28/1946,320
USGS,8069000,11/29/1946,330
USGS,8069000,11/30/1946,310
USGS,8069000,12/1/1946,310
USGS,8069000,12/2/1946,330
USGS,8069000,12/3/1946,341
USGS,8069000,12/4/1946,320
USGS,8069000,12/5/1946,228
USGS,8069000,12/6/1946,110
USGS,8069000,12/7/1946,69
USGS,8069000,12/8/1946,52
USGS,8069000,12/9/1946,47
USGS,8069000,12/10/1946,45
USGS,8069000,12/11/1946,70
USGS,8069000,12/12/1946,219
USGS,8069000,12/13/1946,175
USGS,8069000,12/14/1946,207
USGS,8069000,12/15/1946,203
USGS,8069000,12/16/1946,171
USGS,8069000,12/17/1946,125
USGS,8069000,12/18/1946,88
USGS,8069000,12/19/1946,71
USGS,8069000,12/20/1946,90
USGS,8069000,12/21/1946,71
USGS,8069000,12/22/1946,98
USGS,8069000,12/23/1946,113
USGS,8069000,12/24/1946,96
USGS,8069000,12/25/1946,68
USGS,8069000,12/26/1946,49
USGS,8069000,12/27/1946,38
USGS,8069000,12/28/1946,31
USGS,8069000,12/29/1946,26
USGS,8069000,12/30/1946,22
USGS,8069000,12/31/1946,121
USGS,8069000,1/1/1947,387
USGS,8069000,1/2/1947,588
USGS,8069000,1/3/1947,704
USGS,8069000,1/4/1947,749
USGS,8069000,1/5/1947,844
USGS,8069000,1/6/1947,764
USGS,8069000,1/7/1947,602
USGS,8069000,1/8/1947,630
USGS,8069000,1/9/1947,812
USGS,8069000,1/10/1947,1130
USGS,8069000,1/11/1947,1260
USGS,8069000,1/12/1947,1210
USGS,8069000,1/13/1947,1190
USGS,8069000,1/14/1947,1030
USGS,8069000,1/15/1947,892
USGS,8069000,1/16/1947,892
USGS,8069000,1/17/1947,1520
USGS,8069000,1/18/1947,1540
USGS,8069000,1/19/1947,1620
USGS,8069000,1/20/1947,1580
USGS,8069000,1/21/1947,1320
USGS,8069000,1/22/1947,1100
USGS,8069000,1/23/1947,924
USGS,8069000,1/24/1947,876
USGS,8069000,1/25/1947,844
USGS,8069000,1/26/1947,689
USGS,8069000,1/27/1947,532
USGS,8069000,1/28/1947,345
USGS,8069000,1/29/1947,187
USGS,8069000,1/30/1947,125
USGS,8069000,1/31/1947,96
USGS,8069000,2/1/1947,76
USGS,8069000,2/2/1947,60
USGS,8069000,2/3/1947,46
USGS,8069000,2/4/1947,36
USGS,8069000,2/5/1947,29
USGS,8069000,2/6/1947,25
USGS,8069000,2/7/1947,23
USGS,8069000,2/8/1947,20
USGS,8069000,2/9/1947,17
USGS,8069000,2/10/1947,16
USGS,8069000,2/11/1947,15
USGS,8069000,2/12/1947,15
USGS,8069000,2/13/1947,15
USGS,8069000,2/14/1947,15
USGS,8069000,2/15/1947,14
USGS,8069000,2/16/1947,15
USGS,8069000,2/17/1947,15
USGS,8069000,2/18/1947,14
USGS,8069000,2/19/1947,14
USGS,8069000,2/20/1947,23
USGS,8069000,2/21/1947,21
USGS,8069000,2/22/1947,25
USGS,8069000,2/23/1947,20
USGS,8069000,2/24/1947,20
USGS,8069000,2/25/1947,18
USGS,8069000,2/26/1947,15
USGS,8069000,2/27/1947,13
USGS,8069000,2/28/1947,12
USGS,8069000,3/1/1947,12
USGS,8069000,3/2/1947,12
USGS,8069000,3/3/1947,12
USGS,8069000,3/4/1947,12
USGS,8069000,3/5/1947,11
USGS,8069000,3/6/1947,12
USGS,8069000,3/7/1947,18
USGS,8069000,3/8/1947,25
USGS,8069000,3/9/1947,20
USGS,8069000,3/10/1947,16
USGS,8069000,3/11/1947,14
USGS,8069000,3/12/1947,184
USGS,8069000,3/13/1947,887
USGS,8069000,3/14/1947,265
USGS,8069000,3/15/1947,87
USGS,8069000,3/16/1947,39
USGS,8069000,3/17/1947,23
USGS,8069000,3/18/1947,123
USGS,8069000,3/19/1947,560
USGS,8069000,3/20/1947,463
USGS,8069000,3/21/1947,310
USGS,8069000,3/22/1947,195
USGS,8069000,3/23/1947,141
USGS,8069000,3/24/1947,116
USGS,8069000,3/25/1947,76
USGS,8069000,3/26/1947,47
USGS,8069000,3/27/1947,34
USGS,8069000,3/28/1947,25
USGS,8069000,3/29/1947,18
USGS,8069000,3/30/1947,14
USGS,8069000,3/31/1947,12
USGS,8069000,4/1/1947,12
USGS,8069000,4/2/1947,11
USGS,8069000,4/3/1947,11
USGS,8069000,4/4/1947,11
USGS,8069000,4/5/1947,10
USGS,8069000,4/6/1947,10
USGS,8069000,4/7/1947,9.4
USGS,8069000,4/8/1947,9.1
USGS,8069000,4/9/1947,8.7
USGS,8069000,4/10/1947,8.4
USGS,8069000,4/11/1947,8.9
USGS,8069000,4/12/1947,8.4
USGS,8069000,4/13/1947,8.7
USGS,8069000,4/14/1947,9.1
USGS,8069000,4/15/1947,8.6
USGS,8069000,4/16/1947,8.2
USGS,8069000,4/17/1947,7.7
USGS,8069000,4/18/1947,7.6
USGS,8069000,4/19/1947,7.2
USGS,8069000,4/20/1947,8.6
USGS,8069000,4/21/1947,8.6
USGS,8069000,4/22/1947,7.9
USGS,8069000,4/23/1947,7.9
USGS,8069000,4/24/1947,7.4
USGS,8069000,4/25/1947,7.1
USGS,8069000,4/26/1947,6.6
USGS,8069000,4/27/1947,6.8
USGS,8069000,4/28/1947,6.5
USGS,8069000,4/29/1947,6.2
USGS,8069000,4/30/1947,5.9
USGS,8069000,5/1/1947,5.9
USGS,8069000,5/2/1947,5.6
USGS,8069000,5/3/1947,5.2
USGS,8069000,5/4/1947,5
USGS,8069000,5/5/1947,4.9
USGS,8069000,5/6/1947,4.7
USGS,8069000,5/7/1947,4.5
USGS,8069000,5/8/1947,4.4
USGS,8069000,5/9/1947,4.3
USGS,8069000,5/10/1947,4.1
USGS,8069000,5/11/1947,4.1
USGS,8069000,5/12/1947,3.8
USGS,8069000,5/13/1947,3.7
USGS,8069000,5/14/1947,3.6
USGS,8069000,5/15/1947,3.6
USGS,8069000,5/16/1947,3.5
USGS,8069000,5/17/1947,3.5
USGS,8069000,5/18/1947,235
USGS,8069000,5/19/1947,734
USGS,8069000,5/20/1947,630
USGS,8069000,5/21/1947,990
USGS,8069000,5/22/1947,1100
USGS,8069000,5/23/1947,1440
USGS,8069000,5/24/1947,1580
USGS,8069000,5/25/1947,1350
USGS,8069000,5/26/1947,1470
USGS,8069000,5/27/1947,1350
USGS,8069000,5/28/1947,1040
USGS,8069000,5/29/1947,876
USGS,8069000,5/30/1947,764
USGS,8069000,5/31/1947,644
USGS,8069000,6/1/1947,518
USGS,8069000,6/2/1947,351
USGS,8069000,6/3/1947,143
USGS,8069000,6/4/1947,63
USGS,8069000,6/5/1947,39
USGS,8069000,6/6/1947,28
USGS,8069000,6/7/1947,21
USGS,8069000,6/8/1947,17
USGS,8069000,6/9/1947,14
USGS,8069000,6/10/1947,12
USGS,8069000,6/11/1947,10
USGS,8069000,6/12/1947,10
USGS,8069000,6/13/1947,9.6
USGS,8069000,6/14/1947,8.7
USGS,8069000,6/15/1947,8.2
USGS,8069000,6/16/1947,7.1
USGS,8069000,6/17/1947,7.2
USGS,8069000,6/18/1947,7.4
USGS,8069000,6/19/1947,34
USGS,8069000,6/20/1947,56
USGS,8069000,6/21/1947,12
USGS,8069000,6/22/1947,12
USGS,8069000,6/23/1947,15
USGS,8069000,6/24/1947,9.1
USGS,8069000,6/25/1947,8.7
USGS,8069000,6/26/1947,16
USGS,8069000,6/27/1947,9.6
USGS,8069000,6/28/1947,6.8
USGS,8069000,6/29/1947,4.9
USGS,8069000,6/30/1947,3.9
USGS,8069000,7/1/1947,3.6
USGS,8069000,7/2/1947,4.6
USGS,8069000,7/3/1947,5.7
USGS,8069000,7/4/1947,3.8
USGS,8069000,7/5/1947,3.2
USGS,8069000,7/6/1947,2.9
USGS,8069000,7/7/1947,2.6
USGS,8069000,7/8/1947,2.4
USGS,8069000,7/9/1947,2.3
USGS,8069000,7/10/1947,2.4
USGS,8069000,7/11/1947,2.5
USGS,8069000,7/12/1947,5.7
USGS,8069000,7/13/1947,42
USGS,8069000,7/14/1947,27
USGS,8069000,7/15/1947,62
USGS,8069000,7/16/1947,101
USGS,8069000,7/17/1947,74
USGS,8069000,7/18/1947,29
USGS,8069000,7/19/1947,11
USGS,8069000,7/20/1947,6.2
USGS,8069000,7/21/1947,4.4
USGS,8069000,7/22/1947,3.4
USGS,8069000,7/23/1947,2.5
USGS,8069000,7/24/1947,1.8
USGS,8069000,7/25/1947,1.5
USGS,8069000,7/26/1947,1.4
USGS,8069000,7/27/1947,1.5
USGS,8069000,7/28/1947,1.3
USGS,8069000,7/29/1947,1.3
USGS,8069000,7/30/1947,1.2
USGS,8069000,7/31/1947,1.1
USGS,8069000,8/1/1947,1
USGS,8069000,8/2/1947,1.3
USGS,8069000,8/3/1947,1.3
USGS,8069000,8/4/1947,1.1
USGS,8069000,8/5/1947,1
USGS,8069000,8/6/1947,0.9
USGS,8069000,8/7/1947,0.8
USGS,8069000,8/8/1947,0.7
USGS,8069000,8/9/1947,0.6
USGS,8069000,8/10/1947,0.6
USGS,8069000,8/11/1947,0.6
USGS,8069000,8/12/1947,0.6
USGS,8069000,8/13/1947,0.6
USGS,8069000,8/14/1947,0.6
USGS,8069000,8/15/1947,1.3
USGS,8069000,8/16/1947,5.2
USGS,8069000,8/17/1947,5.3
USGS,8069000,8/18/1947,5.3
USGS,8069000,8/19/1947,6.2
USGS,8069000,8/20/1947,8.9
USGS,8069000,8/21/1947,5.3
USGS,8069000,8/22/1947,3.8
USGS,8069000,8/23/1947,4.9
USGS,8069000,8/24/1947,4.1
USGS,8069000,8/25/1947,4.4
USGS,8069000,8/26/1947,4.8
USGS,8069000,8/27/1947,79
USGS,8069000,8/28/1947,246
USGS,8069000,8/29/1947,264
USGS,8069000,8/30/1947,187
USGS,8069000,8/31/1947,104
USGS,8069000,9/1/1947,61
USGS,8069000,9/2/1947,60
USGS,8069000,9/3/1947,21
USGS,8069000,9/4/1947,13
USGS,8069000,9/5/1947,8.6
USGS,8069000,9/6/1947,6.8
USGS,8069000,9/7/1947,6.6
USGS,8069000,9/8/1947,7.4
USGS,8069000,9/9/1947,6.8
USGS,8069000,9/10/1947,6.2
USGS,8069000,9/11/1947,5.9
USGS,8069000,9/12/1947,5.6
USGS,8069000,9/13/1947,7.1
USGS,8069000,9/14/1947,9.6
USGS,8069000,9/15/1947,36
USGS,8069000,9/16/1947,55
USGS,8069000,9/17/1947,11
USGS,8069000,9/18/1947,7.1
USGS,8069000,9/19/1947,7.1
USGS,8069000,9/20/1947,7.6
USGS,8069000,9/21/1947,5.6
USGS,8069000,9/22/1947,4.5
USGS,8069000,9/23/1947,4.7
USGS,8069000,9/24/1947,4.1
USGS,8069000,9/25/1947,3.5
USGS,8069000,9/26/1947,3.1
USGS,8069000,9/27/1947,3.9
USGS,8069000,9/28/1947,6.2
USGS,8069000,9/29/1947,6.6
USGS,8069000,9/30/1947,5.7
USGS,8069000,10/1/1947,3.9
USGS,8069000,10/2/1947,2.5
USGS,8069000,10/3/1947,1.8
USGS,8069000,10/4/1947,1.6
USGS,8069000,10/5/1947,2.1
USGS,8069000,10/6/1947,3.3
USGS,8069000,10/7/1947,5.3
USGS,8069000,10/8/1947,5.9
USGS,8069000,10/9/1947,5.2
USGS,8069000,10/10/1947,3.5
USGS,8069000,10/11/1947,2.6
USGS,8069000,10/12/1947,1.9
USGS,8069000,10/13/1947,1.5
USGS,8069000,10/14/1947,1.3
USGS,8069000,10/15/1947,1.3
USGS,8069000,10/16/1947,1.3
USGS,8069000,10/17/1947,2.8
USGS,8069000,10/18/1947,3
USGS,8069000,10/19/1947,3.3
USGS,8069000,10/20/1947,6.6
USGS,8069000,10/21/1947,4.2
USGS,8069000,10/22/1947,2.5
USGS,8069000,10/23/1947,2.5
USGS,8069000,10/24/1947,2.5
USGS,8069000,10/25/1947,2.1
USGS,8069000,10/26/1947,1.8
USGS,8069000,10/27/1947,1.4
USGS,8069000,10/28/1947,1.2
USGS,8069000,10/29/1947,3.6
USGS,8069000,10/30/1947,5.3
USGS,8069000,10/31/1947,4.8
USGS,8069000,11/1/1947,3.1
USGS,8069000,11/2/1947,2.3
USGS,8069000,11/3/1947,1.8
USGS,8069000,11/4/1947,1.5
USGS,8069000,11/5/1947,1.2
USGS,8069000,11/6/1947,1.1
USGS,8069000,11/7/1947,1
USGS,8069000,11/8/1947,1
USGS,8069000,11/9/1947,1
USGS,8069000,11/10/1947,1
USGS,8069000,11/11/1947,1.1
USGS,8069000,11/12/1947,1.2
USGS,8069000,11/13/1947,1.3
USGS,8069000,11/14/1947,1.6
USGS,8069000,11/15/1947,1.7
USGS,8069000,11/16/1947,1.8
USGS,8069000,11/17/1947,1.6
USGS,8069000,11/18/1947,3.2
USGS,8069000,11/19/1947,2.2
USGS,8069000,11/20/1947,3
USGS,8069000,11/21/1947,3.5
USGS,8069000,11/22/1947,21
USGS,8069000,11/23/1947,42
USGS,8069000,11/24/1947,22
USGS,8069000,11/25/1947,14
USGS,8069000,11/26/1947,17
USGS,8069000,11/27/1947,14
USGS,8069000,11/28/1947,9.2
USGS,8069000,11/29/1947,6.6
USGS,8069000,11/30/1947,5
USGS,8069000,12/1/1947,4.2
USGS,8069000,12/2/1947,3.5
USGS,8069000,12/3/1947,3.1
USGS,8069000,12/4/1947,81
USGS,8069000,12/5/1947,211
USGS,8069000,12/6/1947,246
USGS,8069000,12/7/1947,255
USGS,8069000,12/8/1947,246
USGS,8069000,12/9/1947,171
USGS,8069000,12/10/1947,101
USGS,8069000,12/11/1947,69
USGS,8069000,12/12/1947,56
USGS,8069000,12/13/1947,242
USGS,8069000,12/14/1947,211
USGS,8069000,12/15/1947,333
USGS,8069000,12/16/1947,375
USGS,8069000,12/17/1947,411
USGS,8069000,12/18/1947,330
USGS,8069000,12/19/1947,184
USGS,8069000,12/20/1947,98
USGS,8069000,12/21/1947,58
USGS,8069000,12/22/1947,38
USGS,8069000,12/23/1947,26
USGS,8069000,12/24/1947,19
USGS,8069000,12/25/1947,14
USGS,8069000,12/26/1947,11
USGS,8069000,12/27/1947,8.9
USGS,8069000,12/28/1947,7.9
USGS,8069000,12/29/1947,6.8
USGS,8069000,12/30/1947,6.2
USGS,8069000,12/31/1947,5.7
USGS,8069000,1/1/1948,5.3
USGS,8069000,1/2/1948,4.8
USGS,8069000,1/3/1948,4.5
USGS,8069000,1/4/1948,4.2
USGS,8069000,1/5/1948,4.1
USGS,8069000,1/6/1948,3.8
USGS,8069000,1/7/1948,3.8
USGS,8069000,1/8/1948,3.8
USGS,8069000,1/9/1948,3.8
USGS,8069000,1/10/1948,3.7
USGS,8069000,1/11/1948,3.6
USGS,8069000,1/12/1948,3.7
USGS,8069000,1/13/1948,6.8
USGS,8069000,1/14/1948,7
USGS,8069000,1/15/1948,5.2
USGS,8069000,1/16/1948,5.6
USGS,8069000,1/17/1948,9.4
USGS,8069000,1/18/1948,8.4
USGS,8069000,1/19/1948,35
USGS,8069000,1/20/1948,98
USGS,8069000,1/21/1948,79
USGS,8069000,1/22/1948,82
USGS,8069000,1/23/1948,74
USGS,8069000,1/24/1948,55
USGS,8069000,1/25/1948,39
USGS,8069000,1/26/1948,27
USGS,8069000,1/27/1948,39
USGS,8069000,1/28/1948,38
USGS,8069000,1/29/1948,25
USGS,8069000,1/30/1948,33
USGS,8069000,1/31/1948,41
USGS,8069000,2/1/1948,35
USGS,8069000,2/2/1948,29
USGS,8069000,2/3/1948,24
USGS,8069000,2/4/1948,22
USGS,8069000,2/5/1948,21
USGS,8069000,2/6/1948,18
USGS,8069000,2/7/1948,16
USGS,8069000,2/8/1948,18
USGS,8069000,2/9/1948,31
USGS,8069000,2/10/1948,28
USGS,8069000,2/11/1948,47
USGS,8069000,2/12/1948,96
USGS,8069000,2/13/1948,101
USGS,8069000,2/14/1948,113
USGS,8069000,2/15/1948,93
USGS,8069000,2/16/1948,64
USGS,8069000,2/17/1948,43
USGS,8069000,2/18/1948,30
USGS,8069000,2/19/1948,21
USGS,8069000,2/20/1948,15
USGS,8069000,2/21/1948,15
USGS,8069000,2/22/1948,28
USGS,8069000,2/23/1948,26
USGS,8069000,2/24/1948,77
USGS,8069000,2/25/1948,90
USGS,8069000,2/26/1948,70
USGS,8069000,2/27/1948,60
USGS,8069000,2/28/1948,52
USGS,8069000,2/29/1948,46
USGS,8069000,3/1/1948,53
USGS,8069000,3/2/1948,54
USGS,8069000,3/3/1948,145
USGS,8069000,3/4/1948,199
USGS,8069000,3/5/1948,167
USGS,8069000,3/6/1948,110
USGS,8069000,3/7/1948,58
USGS,8069000,3/8/1948,49
USGS,8069000,3/9/1948,96
USGS,8069000,3/10/1948,93
USGS,8069000,3/11/1948,64
USGS,8069000,3/12/1948,57
USGS,8069000,3/13/1948,49
USGS,8069000,3/14/1948,35
USGS,8069000,3/15/1948,23
USGS,8069000,3/16/1948,14
USGS,8069000,3/17/1948,12
USGS,8069000,3/18/1948,9.8
USGS,8069000,3/19/1948,8.9
USGS,8069000,3/20/1948,8.6
USGS,8069000,3/21/1948,7.9
USGS,8069000,3/22/1948,7.9
USGS,8069000,3/23/1948,7.6
USGS,8069000,3/24/1948,6.5
USGS,8069000,3/25/1948,5.6
USGS,8069000,3/26/1948,5.4
USGS,8069000,3/27/1948,5.6
USGS,8069000,3/28/1948,5.2
USGS,8069000,3/29/1948,4.5
USGS,8069000,3/30/1948,4.3
USGS,8069000,3/31/1948,4.2
USGS,8069000,4/1/1948,3.9
USGS,8069000,4/2/1948,3.7
USGS,8069000,4/3/1948,3.5
USGS,8069000,4/4/1948,3.3
USGS,8069000,4/5/1948,3.2
USGS,8069000,4/6/1948,3.2
USGS,8069000,4/7/1948,3.1
USGS,8069000,4/8/1948,2.9
USGS,8069000,4/9/1948,3.1
USGS,8069000,4/10/1948,48
USGS,8069000,4/11/1948,235
USGS,8069000,4/12/1948,80
USGS,8069000,4/13/1948,23
USGS,8069000,4/14/1948,58
USGS,8069000,4/15/1948,98
USGS,8069000,4/16/1948,68
USGS,8069000,4/17/1948,26
USGS,8069000,4/18/1948,14
USGS,8069000,4/19/1948,9.4
USGS,8069000,4/20/1948,6.6
USGS,8069000,4/21/1948,5.2
USGS,8069000,4/22/1948,4.2
USGS,8069000,4/23/1948,8.7
USGS,8069000,4/24/1948,10
USGS,8069000,4/25/1948,89
USGS,8069000,4/26/1948,116
USGS,8069000,4/27/1948,171
USGS,8069000,4/28/1948,98
USGS,8069000,4/29/1948,46
USGS,8069000,4/30/1948,30
USGS,8069000,5/1/1948,17
USGS,8069000,5/2/1948,11
USGS,8069000,5/3/1948,7.7
USGS,8069000,5/4/1948,5.9
USGS,8069000,5/5/1948,5
USGS,8069000,5/6/1948,10
USGS,8069000,5/7/1948,9.2
USGS,8069000,5/8/1948,9.8
USGS,8069000,5/9/1948,8.4
USGS,8069000,5/10/1948,6.6
USGS,8069000,5/11/1948,9.8
USGS,8069000,5/12/1948,15
USGS,8069000,5/13/1948,15
USGS,8069000,5/14/1948,62
USGS,8069000,5/15/1948,54
USGS,8069000,5/16/1948,22
USGS,8069000,5/17/1948,13
USGS,8069000,5/18/1948,9.4
USGS,8069000,5/19/1948,6.5
USGS,8069000,5/20/1948,7.6
USGS,8069000,5/21/1948,11
USGS,8069000,5/22/1948,8.6
USGS,8069000,5/23/1948,5.6
USGS,8069000,5/24/1948,4.2
USGS,8069000,5/25/1948,4.3
USGS,8069000,5/26/1948,43
USGS,8069000,5/27/1948,30
USGS,8069000,5/28/1948,88
USGS,8069000,5/29/1948,90
USGS,8069000,5/30/1948,42
USGS,8069000,5/31/1948,16
USGS,8069000,6/1/1948,8.7
USGS,8069000,6/2/1948,6.1
USGS,8069000,6/3/1948,4.7
USGS,8069000,6/4/1948,4.2
USGS,8069000,6/5/1948,3.6
USGS,8069000,6/6/1948,3
USGS,8069000,6/7/1948,2.4
USGS,8069000,6/8/1948,2.1
USGS,8069000,6/9/1948,2
USGS,8069000,6/10/1948,5.3
USGS,8069000,6/11/1948,2.5
USGS,8069000,6/12/1948,1.7
USGS,8069000,6/13/1948,1.5
USGS,8069000,6/14/1948,2.2
USGS,8069000,6/15/1948,2.9
USGS,8069000,6/16/1948,2.2
USGS,8069000,6/17/1948,1.6
USGS,8069000,6/18/1948,1.4
USGS,8069000,6/19/1948,1.2
USGS,8069000,6/20/1948,1.1
USGS,8069000,6/21/1948,1
USGS,8069000,6/22/1948,0.8
USGS,8069000,6/23/1948,0.8
USGS,8069000,6/24/1948,0.7
USGS,8069000,6/25/1948,0.7
USGS,8069000,6/26/1948,0.7
USGS,8069000,6/27/1948,0.6
USGS,8069000,6/28/1948,0.7
USGS,8069000,6/29/1948,1.2
USGS,8069000,6/30/1948,2.5
USGS,8069000,7/1/1948,2.7
USGS,8069000,7/2/1948,2.5
USGS,8069000,7/3/1948,2
USGS,8069000,7/4/1948,4.9
USGS,8069000,7/5/1948,12
USGS,8069000,7/6/1948,8.4
USGS,8069000,7/7/1948,5.4
USGS,8069000,7/8/1948,5.8
USGS,8069000,7/9/1948,10
USGS,8069000,7/10/1948,5.4
USGS,8069000,7/11/1948,4.1
USGS,8069000,7/12/1948,3.7
USGS,8069000,7/13/1948,3.1
USGS,8069000,7/14/1948,2.4
USGS,8069000,7/15/1948,2.1
USGS,8069000,7/16/1948,1.8
USGS,8069000,7/17/1948,2
USGS,8069000,7/18/1948,2
USGS,8069000,7/19/1948,1.6
USGS,8069000,7/20/1948,1.4
USGS,8069000,7/21/1948,1.3
USGS,8069000,7/22/1948,1.2
USGS,8069000,7/23/1948,1.1
USGS,8069000,7/24/1948,1
USGS,8069000,7/25/1948,0.8
USGS,8069000,7/26/1948,0.7
USGS,8069000,7/27/1948,0.5
USGS,8069000,7/28/1948,0.4
USGS,8069000,7/29/1948,0.3
USGS,8069000,7/30/1948,0.3
USGS,8069000,7/31/1948,0.2
USGS,8069000,8/1/1948,0.2
USGS,8069000,8/2/1948,0.1
USGS,8069000,8/3/1948,0
USGS,8069000,8/4/1948,0
USGS,8069000,8/5/1948,0
USGS,8069000,8/6/1948,0
USGS,8069000,8/7/1948,0
USGS,8069000,8/8/1948,0
USGS,8069000,8/9/1948,0
USGS,8069000,8/10/1948,0
USGS,8069000,8/11/1948,0
USGS,8069000,8/12/1948,0.6
USGS,8069000,8/13/1948,0.5
USGS,8069000,8/14/1948,0.4
USGS,8069000,8/15/1948,0.4
USGS,8069000,8/16/1948,0.2
USGS,8069000,8/17/1948,0.2
USGS,8069000,8/18/1948,0.1
USGS,8069000,8/19/1948,0
USGS,8069000,8/20/1948,0
USGS,8069000,8/21/1948,0
USGS,8069000,8/22/1948,0
USGS,8069000,8/23/1948,0
USGS,8069000,8/24/1948,0
USGS,8069000,8/25/1948,0
USGS,8069000,8/26/1948,0
USGS,8069000,8/27/1948,0
USGS,8069000,8/28/1948,0
USGS,8069000,8/29/1948,0
USGS,8069000,8/30/1948,0
USGS,8069000,8/31/1948,0
USGS,8069000,9/1/1948,0
USGS,8069000,9/2/1948,0
USGS,8069000,9/3/1948,0
USGS,8069000,9/4/1948,0
USGS,8069000,9/5/1948,1.7
USGS,8069000,9/6/1948,3.6
USGS,8069000,9/7/1948,2.7
USGS,8069000,9/8/1948,2.1
USGS,8069000,9/9/1948,1.8
USGS,8069000,9/10/1948,1.7
USGS,8069000,9/11/1948,1.8
USGS,8069000,9/12/1948,1.6
USGS,8069000,9/13/1948,4.5
USGS,8069000,9/14/1948,5.7
USGS,8069000,9/15/1948,4.5
USGS,8069000,9/16/1948,3.7
USGS,8069000,9/17/1948,3.1
USGS,8069000,9/18/1948,3
USGS,8069000,9/19/1948,2.8
USGS,8069000,9/20/1948,2.3
USGS,8069000,9/21/1948,1.9
USGS,8069000,9/22/1948,1.6
USGS,8069000,9/23/1948,1.3
USGS,8069000,9/24/1948,1
USGS,8069000,9/25/1948,1.3
USGS,8069000,9/26/1948,3.8
USGS,8069000,9/27/1948,4.8
USGS,8069000,9/28/1948,5
USGS,8069000,9/29/1948,4.5
USGS,8069000,9/30/1948,3.7
USGS,8069000,10/1/1948,3.5
USGS,8069000,10/2/1948,3
USGS,8069000,10/3/1948,2.5
USGS,8069000,10/4/1948,2
USGS,8069000,10/5/1948,1.8
USGS,8069000,10/6/1948,2.1
USGS,8069000,10/7/1948,2
USGS,8069000,10/8/1948,1.8
USGS,8069000,10/9/1948,1.6
USGS,8069000,10/10/1948,1.4
USGS,8069000,10/11/1948,1.1
USGS,8069000,10/12/1948,1.1
USGS,8069000,10/13/1948,2
USGS,8069000,10/14/1948,1.9
USGS,8069000,10/15/1948,1.6
USGS,8069000,10/16/1948,1.3
USGS,8069000,10/17/1948,1.1
USGS,8069000,10/18/1948,0.9
USGS,8069000,10/19/1948,0.7
USGS,8069000,10/20/1948,0.6
